5 Minutes,Lane 1 Flow (Veh/5 Minutes),# Lane Points,% Observed
15/01/2016 17:10,94,1,100
15/01/2016 17:15,104,1,100
15/01/2016 17:20,86,1,100
15/01/2016 17:25,86,1,100
15/01/2016 17:30,82,1,100
15/01/2016 17:35,87,1,100
15/01/2016 17:40,103,1,100
15/01/2016 17:45,83,1,100
15/01/2016 17:50,83,1,100
15/01/2016 17:55,87,1,100
15/01/2016 18:00,63,1,100
15/01/2016 18:05,84,1,100
15/01/2016 18:10,73,1,100
15/01/2016 18:15,77,1,100
15/01/2016 18:20,83,1,100
15/01/2016 18:25,87,1,100
15/01/2016 18:30,78,1,100
15/01/2016 18:35,81,1,100
15/01/2016 18:40,73,1,100
15/01/2016 18:45,84,1,100
15/01/2016 18:50,92,1,100
15/01/2016 18:55,89,1,100
15/01/2016 19:00,95,1,100
15/01/2016 19:05,119,1,100
15/01/2016 19:10,101,1,100
15/01/2016 19:15,94,1,100
15/01/2016 19:20,88,1,100
15/01/2016 19:25,95,1,100
15/01/2016 19:30,93,1,100
15/01/2016 19:35,82,1,100
15/01/2016 19:40,77,1,100
15/01/2016 19:45,86,1,100
15/01/2016 19:50,74,1,100
15/01/2016 19:55,72,1,100
15/01/2016 20:00,72,1,100
15/01/2016 20:05,74,1,100
15/01/2016 20:10,67,1,100
15/01/2016 20:15,67,1,100
15/01/2016 20:20,59,1,100
15/01/2016 20:25,63,1,100
15/01/2016 20:30,63,1,100
15/01/2016 20:35,57,1,100
15/01/2016 20:40,51,1,100
15/01/2016 20:45,52,1,100
15/01/2016 20:50,54,1,100
15/01/2016 20:55,49,1,100
15/01/2016 21:00,46,1,100
15/01/2016 21:05,56,1,100
15/01/2016 21:10,60,1,100
15/01/2016 21:15,50,1,100
15/01/2016 21:20,49,1,100
15/01/2016 21:25,43,1,100
15/01/2016 21:30,48,1,100
15/01/2016 21:35,53,1,100
15/01/2016 21:40,52,1,100
15/01/2016 21:45,41,1,100
15/01/2016 21:50,45,1,100
15/01/2016 21:55,47,1,100
15/01/2016 22:00,35,1,100
15/01/2016 22:05,37,1,100
15/01/2016 22:10,38,1,100
15/01/2016 22:15,46,1,100
15/01/2016 22:20,59,1,100
15/01/2016 22:25,44,1,100
15/01/2016 22:30,36,1,100
15/01/2016 22:35,40,1,100
15/01/2016 22:40,28,1,100
15/01/2016 22:45,38,1,100
15/01/2016 22:50,23,1,100
15/01/2016 22:55,29,1,100
15/01/2016 23:00,20,1,100
15/01/2016 23:05,31,1,100
15/01/2016 23:10,23,1,100
15/01/2016 23:15,27,1,100
15/01/2016 23:20,28,1,100
15/01/2016 23:25,22,1,100
15/01/2016 23:30,25,1,100
15/01/2016 23:35,21,1,100
15/01/2016 23:40,33,1,100
15/01/2016 23:45,31,1,100
15/01/2016 23:50,18,1,100
15/01/2016 23:55,19,1,100
22/01/2016 0:00,13,1,100
22/01/2016 0:05,20,1,100
22/01/2016 0:10,7,1,100
22/01/2016 0:15,8,1,100
22/01/2016 0:20,6,1,100
22/01/2016 0:25,5,1,100
22/01/2016 0:30,5,1,100
22/01/2016 0:35,10,1,100
22/01/2016 0:40,12,1,100
22/01/2016 0:45,9,1,100
22/01/2016 0:50,11,1,100
22/01/2016 0:55,7,1,100
22/01/2016 1:00,8,1,100
22/01/2016 1:05,5,1,100
22/01/2016 1:10,5,1,100
22/01/2016 1:15,7,1,100
22/01/2016 1:20,8,1,100
22/01/2016 1:25,4,1,100
22/01/2016 1:30,0,1,100
22/01/2016 1:35,7,1,100
22/01/2016 1:40,8,1,100
22/01/2016 1:45,8,1,100
22/01/2016 1:50,8,1,100
22/01/2016 1:55,5,1,100
22/01/2016 2:00,3,1,100
22/01/2016 2:05,5,1,100
22/01/2016 2:10,1,1,100
22/01/2016 2:15,7,1,100
22/01/2016 2:20,1,1,100
22/01/2016 2:25,2,1,100
22/01/2016 2:30,4,1,100
22/01/2016 2:35,4,1,100
22/01/2016 2:40,4,1,100
22/01/2016 2:45,5,1,100
22/01/2016 2:50,7,1,100
22/01/2016 2:55,3,1,100
22/01/2016 3:00,2,1,100
22/01/2016 3:05,4,1,100
22/01/2016 3:10,4,1,100
22/01/2016 3:15,4,1,100
22/01/2016 3:20,6,1,100
22/01/2016 3:25,5,1,100
22/01/2016 3:30,7,1,100
22/01/2016 3:35,14,1,100
22/01/2016 3:40,6,1,100
22/01/2016 3:45,8,1,100
22/01/2016 3:50,8,1,100
22/01/2016 3:55,7,1,100
22/01/2016 4:00,6,1,100
22/01/2016 4:05,9,1,100
22/01/2016 4:10,10,1,100
22/01/2016 4:15,11,1,100
22/01/2016 4:20,12,1,100
22/01/2016 4:25,15,1,100
22/01/2016 4:30,22,1,100
22/01/2016 4:35,22,1,100
22/01/2016 4:40,23,1,100
22/01/2016 4:45,23,1,100
22/01/2016 4:50,37,1,100
22/01/2016 4:55,40,1,100
22/01/2016 5:00,32,1,100
22/01/2016 5:05,54,1,100
22/01/2016 5:10,46,1,100
22/01/2016 5:15,54,1,100
22/01/2016 5:20,51,1,100
22/01/2016 5:25,55,1,100
22/01/2016 5:30,59,1,100
22/01/2016 5:35,77,1,100
22/01/2016 5:40,97,1,100
22/01/2016 5:45,74,1,100
22/01/2016 5:50,70,1,100
22/01/2016 5:55,99,1,100
22/01/2016 6:00,101,1,100
22/01/2016 6:05,90,1,100
22/01/2016 6:10,109,1,100
22/01/2016 6:15,106,1,100
22/01/2016 6:20,136,1,100
22/01/2016 6:25,134,1,100
22/01/2016 6:30,147,1,100
22/01/2016 6:35,142,1,100
22/01/2016 6:40,169,1,100
22/01/2016 6:45,134,1,100
22/01/2016 6:50,168,1,100
22/01/2016 6:55,145,1,100
22/01/2016 7:00,140,1,100
22/01/2016 7:05,160,1,100
22/01/2016 7:10,159,1,100
22/01/2016 7:15,135,1,100
22/01/2016 7:20,123,1,100
22/01/2016 7:25,116,1,100
22/01/2016 7:30,113,1,100
22/01/2016 7:35,99,1,100
22/01/2016 7:40,99,1,100
22/01/2016 7:45,90,1,100
22/01/2016 7:50,101,1,100
22/01/2016 7:55,94,1,100
22/01/2016 8:00,87,1,100
22/01/2016 8:05,93,1,100
22/01/2016 8:10,102,1,100
22/01/2016 8:15,83,1,100
22/01/2016 8:20,83,1,100
22/01/2016 8:25,94,1,100
22/01/2016 8:30,96,1,100
22/01/2016 8:35,95,1,100
22/01/2016 8:40,95,1,100
22/01/2016 8:45,100,1,100
22/01/2016 8:50,95,1,100
22/01/2016 8:55,88,1,100
22/01/2016 9:00,83,1,100
22/01/2016 9:05,92,1,100
22/01/2016 9:10,102,1,100
22/01/2016 9:15,98,1,100
22/01/2016 9:20,109,1,100
22/01/2016 9:25,120,1,100
22/01/2016 9:30,134,1,100
22/01/2016 9:35,116,1,100
22/01/2016 9:40,105,1,100
22/01/2016 9:45,123,1,100
22/01/2016 9:50,96,1,100
22/01/2016 9:55,115,1,100
22/01/2016 10:00,105,1,100
22/01/2016 10:05,110,1,100
22/01/2016 10:10,98,1,100
22/01/2016 10:15,108,1,100
22/01/2016 10:20,118,1,100
22/01/2016 10:25,108,1,100
22/01/2016 10:30,105,1,100
22/01/2016 10:35,105,1,100
22/01/2016 10:40,106,1,100
22/01/2016 10:45,109,1,100
22/01/2016 10:50,111,1,100
22/01/2016 10:55,91,1,100
22/01/2016 11:00,89,1,100
22/01/2016 11:05,99,1,100
22/01/2016 11:10,102,1,100
22/01/2016 11:15,104,1,100
22/01/2016 11:20,114,1,100
22/01/2016 11:25,113,1,100
22/01/2016 11:30,125,1,100
22/01/2016 11:35,121,1,100
22/01/2016 11:40,98,1,100
22/01/2016 11:45,96,1,100
22/01/2016 11:50,117,1,100
22/01/2016 11:55,97,1,100
22/01/2016 12:00,95,1,100
22/01/2016 12:05,113,1,100
22/01/2016 12:10,105,1,100
22/01/2016 12:15,96,1,100
22/01/2016 12:20,97,1,100
22/01/2016 12:25,95,1,100
22/01/2016 12:30,90,1,100
22/01/2016 12:35,93,1,100
22/01/2016 12:40,103,1,100
22/01/2016 12:45,111,1,100
22/01/2016 12:50,111,1,100
22/01/2016 12:55,91,1,100
22/01/2016 13:00,107,1,100
22/01/2016 13:05,90,1,100
22/01/2016 13:10,117,1,100
22/01/2016 13:15,102,1,100
22/01/2016 13:20,100,1,100
22/01/2016 13:25,116,1,100
22/01/2016 13:30,94,1,100
22/01/2016 13:35,89,1,100
22/01/2016 13:40,100,1,100
22/01/2016 13:45,100,1,100
22/01/2016 13:50,93,1,100
22/01/2016 13:55,88,1,100
22/01/2016 14:00,105,1,100
22/01/2016 14:05,119,1,100
22/01/2016 14:10,110,1,100
22/01/2016 14:15,95,1,100
22/01/2016 14:20,107,1,100
22/01/2016 14:25,122,1,100
22/01/2016 14:30,114,1,100
22/01/2016 14:35,97,1,100
22/01/2016 14:40,116,1,100
22/01/2016 14:45,113,1,100
22/01/2016 14:50,101,1,100
22/01/2016 14:55,96,1,100
22/01/2016 15:00,105,1,100
22/01/2016 15:05,104,1,100
22/01/2016 15:10,84,1,100
22/01/2016 15:15,99,1,100
22/01/2016 15:20,100,1,100
22/01/2016 15:25,104,1,100
22/01/2016 15:30,98,1,100
22/01/2016 15:35,99,1,100
22/01/2016 15:40,109,1,100
22/01/2016 15:45,115,1,100
22/01/2016 15:50,101,1,100
22/01/2016 15:55,106,1,100
22/01/2016 16:00,109,1,100
22/01/2016 16:05,92,1,100
22/01/2016 16:10,107,1,100
22/01/2016 16:15,109,1,100
22/01/2016 16:20,103,1,100
22/01/2016 16:25,117,1,100
22/01/2016 16:30,75,1,100
22/01/2016 16:35,102,1,100
22/01/2016 16:40,93,1,100
22/01/2016 16:45,93,1,100
22/01/2016 16:50,96,1,100
22/01/2016 16:55,87,1,100
22/01/2016 17:00,93,1,100
22/01/2016 17:05,87,1,100
22/01/2016 17:10,95,1,100
22/01/2016 17:15,94,1,100
22/01/2016 17:20,105,1,100
22/01/2016 17:25,95,1,100
22/01/2016 17:30,94,1,100
22/01/2016 17:35,85,1,100
22/01/2016 17:40,91,1,100
22/01/2016 17:45,88,1,100
22/01/2016 17:50,82,1,100
22/01/2016 17:55,83,1,100
22/01/2016 18:00,75,1,100
22/01/2016 18:05,70,1,100
22/01/2016 18:10,70,1,100
22/01/2016 18:15,83,1,100
22/01/2016 18:20,86,1,100
22/01/2016 18:25,102,1,100
22/01/2016 18:30,101,1,100
22/01/2016 18:35,89,1,100
22/01/2016 18:40,94,1,100
22/01/2016 18:45,81,1,100
22/01/2016 18:50,98,1,100
22/01/2016 18:55,91,1,100
22/01/2016 19:00,91,1,100
22/01/2016 19:05,100,1,100
22/01/2016 19:10,90,1,100
22/01/2016 19:15,84,1,100
22/01/2016 19:20,114,1,100
22/01/2016 19:25,93,1,100
22/01/2016 19:30,73,1,100
22/01/2016 19:35,73,1,100
22/01/2016 19:40,77,1,100
22/01/2016 19:45,81,1,100
22/01/2016 19:50,81,1,100
22/01/2016 19:55,79,1,100
22/01/2016 20:00,70,1,100
22/01/2016 20:05,78,1,100
22/01/2016 20:10,70,1,100
22/01/2016 20:15,63,1,100
22/01/2016 20:20,49,1,100
22/01/2016 20:25,70,1,100
22/01/2016 20:30,47,1,100
22/01/2016 20:35,54,1,100
22/01/2016 20:40,59,1,100
22/01/2016 20:45,60,1,100
22/01/2016 20:50,52,1,100
22/01/2016 20:55,48,1,100
22/01/2016 21:00,63,1,100
22/01/2016 21:05,46,1,100
22/01/2016 21:10,35,1,100
22/01/2016 21:15,48,1,100
22/01/2016 21:20,51,1,100
22/01/2016 21:25,61,1,100
22/01/2016 21:30,44,1,100
22/01/2016 21:35,50,1,100
22/01/2016 21:40,54,1,100
22/01/2016 21:45,40,1,100
22/01/2016 21:50,37,1,100
22/01/2016 21:55,44,1,100
22/01/2016 22:00,39,1,100
22/01/2016 22:05,40,1,100
22/01/2016 22:10,42,1,100
22/01/2016 22:15,39,1,100
22/01/2016 22:20,45,1,100
22/01/2016 22:25,40,1,100
22/01/2016 22:30,44,1,100
22/01/2016 22:35,33,1,100
22/01/2016 22:40,35,1,100
22/01/2016 22:45,39,1,100
22/01/2016 22:50,34,1,100
22/01/2016 22:55,33,1,100
22/01/2016 23:00,22,1,100
22/01/2016 23:05,27,1,100
22/01/2016 23:10,31,1,100
22/01/2016 23:15,25,1,100
22/01/2016 23:20,24,1,100
22/01/2016 23:25,20,1,100
22/01/2016 23:30,23,1,100
22/01/2016 23:35,25,1,100
22/01/2016 23:40,34,1,100
22/01/2016 23:45,25,1,100
22/01/2016 23:50,30,1,100
22/01/2016 23:55,9,1,100
29/01/2016 0:00,10,1,100
29/01/2016 0:05,14,1,100
29/01/2016 0:10,11,1,100
29/01/2016 0:15,9,1,100
29/01/2016 0:20,13,1,100
29/01/2016 0:25,11,1,100
29/01/2016 0:30,11,1,100
29/01/2016 0:35,8,1,100
29/01/2016 0:40,3,1,100
29/01/2016 0:45,11,1,100
29/01/2016 0:50,8,1,100
29/01/2016 0:55,7,1,100
29/01/2016 1:00,8,1,100
29/01/2016 1:05,6,1,100
29/01/2016 1:10,5,1,100
29/01/2016 1:15,2,1,100
29/01/2016 1:20,10,1,100
29/01/2016 1:25,4,1,100
29/01/2016 1:30,9,1,100
29/01/2016 1:35,4,1,100
29/01/2016 1:40,6,1,100
29/01/2016 1:45,6,1,100
29/01/2016 1:50,6,1,100
29/01/2016 1:55,6,1,100
29/01/2016 2:00,3,1,100
29/01/2016 2:05,5,1,100
29/01/2016 2:10,5,1,100
29/01/2016 2:15,7,1,100
29/01/2016 2:20,2,1,100
29/01/2016 2:25,4,1,100
29/01/2016 2:30,8,1,100
29/01/2016 2:35,2,1,100
29/01/2016 2:40,3,1,100
29/01/2016 2:45,4,1,100
29/01/2016 2:50,4,1,100
29/01/2016 2:55,3,1,100
29/01/2016 3:00,2,1,100
29/01/2016 3:05,2,1,100
29/01/2016 3:10,4,1,100
29/01/2016 3:15,4,1,100
29/01/2016 3:20,7,1,100
29/01/2016 3:25,5,1,100
29/01/2016 3:30,4,1,100
29/01/2016 3:35,8,1,100
29/01/2016 3:40,4,1,100
29/01/2016 3:45,8,1,100
29/01/2016 3:50,2,1,100
29/01/2016 3:55,8,1,100
29/01/2016 4:00,8,1,100
29/01/2016 4:05,10,1,100
29/01/2016 4:10,11,1,100
29/01/2016 4:15,16,1,100
29/01/2016 4:20,15,1,100
29/01/2016 4:25,12,1,100
29/01/2016 4:30,15,1,100
29/01/2016 4:35,25,1,100
29/01/2016 4:40,27,1,100
29/01/2016 4:45,34,1,100
29/01/2016 4:50,20,1,100
29/01/2016 4:55,34,1,100
29/01/2016 5:00,41,1,100
29/01/2016 5:05,40,1,100
29/01/2016 5:10,50,1,100
29/01/2016 5:15,40,1,100
29/01/2016 5:20,61,1,100
29/01/2016 5:25,58,1,100
29/01/2016 5:30,65,1,100
29/01/2016 5:35,64,1,100
29/01/2016 5:40,86,1,100
29/01/2016 5:45,90,1,100
29/01/2016 5:50,77,1,100
29/01/2016 5:55,98,1,100
29/01/2016 6:00,89,1,100
29/01/2016 6:05,102,1,100
29/01/2016 6:10,101,1,100
29/01/2016 6:15,122,1,100
29/01/2016 6:20,120,1,100
29/01/2016 6:25,136,1,100
29/01/2016 6:30,127,1,100
29/01/2016 6:35,152,1,100
29/01/2016 6:40,163,1,100
29/01/2016 6:45,169,1,100
29/01/2016 6:50,163,1,100
29/01/2016 6:55,139,1,100
29/01/2016 7:00,166,1,100
29/01/2016 7:05,137,1,100
29/01/2016 7:10,132,1,100
29/01/2016 7:15,142,1,100
29/01/2016 7:20,116,1,100
29/01/2016 7:25,110,1,100
29/01/2016 7:30,111,1,100
29/01/2016 7:35,86,1,100
29/01/2016 7:40,93,1,100
29/01/2016 7:45,75,1,100
29/01/2016 7:50,78,1,100
29/01/2016 7:55,94,1,100
29/01/2016 8:00,100,1,100
29/01/2016 8:05,91,1,100
29/01/2016 8:10,90,1,100
29/01/2016 8:15,79,1,100
29/01/2016 8:20,90,1,100
29/01/2016 8:25,77,1,100
29/01/2016 8:30,106,1,100
29/01/2016 8:35,91,1,100
29/01/2016 8:40,100,1,100
29/01/2016 8:45,101,1,100
29/01/2016 8:50,79,1,100
29/01/2016 8:55,92,1,100
29/01/2016 9:00,90,1,100
29/01/2016 9:05,98,1,100
29/01/2016 9:10,86,1,100
29/01/2016 9:15,92,1,100
29/01/2016 9:20,102,1,100
29/01/2016 9:25,99,1,100
29/01/2016 9:30,116,1,100
29/01/2016 9:35,109,1,100
29/01/2016 9:40,113,1,100
29/01/2016 9:45,109,1,100
29/01/2016 9:50,123,1,100
29/01/2016 9:55,95,1,100
29/01/2016 10:00,117,1,100
29/01/2016 10:05,112,1,100
29/01/2016 10:10,100,1,100
29/01/2016 10:15,108,1,100
29/01/2016 10:20,102,1,100
29/01/2016 10:25,107,1,100
29/01/2016 10:30,85,1,100
29/01/2016 10:35,111,1,100
29/01/2016 10:40,97,1,100
29/01/2016 10:45,101,1,100
29/01/2016 10:50,118,1,100
29/01/2016 10:55,101,1,100
29/01/2016 11:00,116,1,100
29/01/2016 11:05,104,1,100
29/01/2016 11:10,92,1,100
29/01/2016 11:15,98,1,100
29/01/2016 11:20,111,1,100
29/01/2016 11:25,111,1,100
29/01/2016 11:30,93,1,100
29/01/2016 11:35,118,1,100
29/01/2016 11:40,117,1,100
29/01/2016 11:45,121,1,100
29/01/2016 11:50,104,1,100
29/01/2016 11:55,93,1,100
29/01/2016 12:00,104,1,100
29/01/2016 12:05,99,1,100
29/01/2016 12:10,113,1,100
29/01/2016 12:15,105,1,100
29/01/2016 12:20,108,1,100
29/01/2016 12:25,89,1,100
29/01/2016 12:30,101,1,100
29/01/2016 12:35,91,1,100
29/01/2016 12:40,96,1,100
29/01/2016 12:45,100,1,100
29/01/2016 12:50,109,1,100
29/01/2016 12:55,96,1,100
29/01/2016 13:00,89,1,100
29/01/2016 13:05,70,1,100
29/01/2016 13:10,104,1,100
29/01/2016 13:15,110,1,100
29/01/2016 13:20,90,1,100
29/01/2016 13:25,107,1,100
29/01/2016 13:30,119,1,100
29/01/2016 13:35,102,1,100
29/01/2016 13:40,104,1,100
29/01/2016 13:45,104,1,100
29/01/2016 13:50,91,1,100
29/01/2016 13:55,119,1,100
29/01/2016 14:00,107,1,100
29/01/2016 14:05,108,1,100
29/01/2016 14:10,98,1,100
29/01/2016 14:15,120,1,100
29/01/2016 14:20,113,1,100
29/01/2016 14:25,107,1,100
29/01/2016 14:30,107,1,100
29/01/2016 14:35,125,1,100
29/01/2016 14:40,109,1,100
29/01/2016 14:45,122,1,100
29/01/2016 14:50,89,1,100
29/01/2016 14:55,108,1,100
29/01/2016 15:00,103,1,100
29/01/2016 15:05,103,1,100
29/01/2016 15:10,115,1,100
29/01/2016 15:15,108,1,100
29/01/2016 15:20,99,1,100
29/01/2016 15:25,107,1,100
29/01/2016 15:30,103,1,100
29/01/2016 15:35,86,1,100
29/01/2016 15:40,96,1,100
29/01/2016 15:45,112,1,100
29/01/2016 15:50,108,1,100
29/01/2016 15:55,93,1,100
29/01/2016 16:00,106,1,100
29/01/2016 16:05,100,1,100
29/01/2016 16:10,91,1,100
29/01/2016 16:15,102,1,100
29/01/2016 16:20,93,1,100
29/01/2016 16:25,90,1,100
29/01/2016 16:30,83,1,100
29/01/2016 16:35,87,1,100
29/01/2016 16:40,99,1,100
29/01/2016 16:45,105,1,100
29/01/2016 16:50,85,1,100
29/01/2016 16:55,90,1,100
29/01/2016 17:00,97,1,100
29/01/2016 17:05,93,1,100
29/01/2016 17:10,92,1,100
29/01/2016 17:15,99,1,100
29/01/2016 17:20,96,1,100
29/01/2016 17:25,82,1,100
29/01/2016 17:30,95,1,100
29/01/2016 17:35,93,1,100
29/01/2016 17:40,85,1,100
29/01/2016 17:45,88,1,100
29/01/2016 17:50,96,1,100
29/01/2016 17:55,75,1,100
29/01/2016 18:00,86,1,100
29/01/2016 18:05,77,1,100
29/01/2016 18:10,67,1,100
29/01/2016 18:15,85,1,100
29/01/2016 18:20,111,1,100
29/01/2016 18:25,91,1,100
29/01/2016 18:30,97,1,100
29/01/2016 18:35,91,1,100
29/01/2016 18:40,96,1,100
29/01/2016 18:45,82,1,100
29/01/2016 18:50,100,1,100
29/01/2016 18:55,82,1,100
29/01/2016 19:00,76,1,100
29/01/2016 19:05,72,1,100
29/01/2016 19:10,83,1,100
29/01/2016 19:15,90,1,100
29/01/2016 19:20,95,1,100
29/01/2016 19:25,96,1,100
29/01/2016 19:30,92,1,100
29/01/2016 19:35,100,1,100
29/01/2016 19:40,73,1,100
29/01/2016 19:45,82,1,100
29/01/2016 19:50,79,1,100
29/01/2016 19:55,79,1,100
29/01/2016 20:00,79,1,100
29/01/2016 20:05,87,1,100
29/01/2016 20:10,80,1,100
29/01/2016 20:15,79,1,100
29/01/2016 20:20,76,1,100
29/01/2016 20:25,65,1,100
29/01/2016 20:30,84,1,100
29/01/2016 20:35,60,1,100
29/01/2016 20:40,63,1,100
29/01/2016 20:45,49,1,100
29/01/2016 20:50,63,1,100
29/01/2016 20:55,51,1,100
29/01/2016 21:00,44,1,100
29/01/2016 21:05,50,1,100
29/01/2016 21:10,64,1,100
29/01/2016 21:15,64,1,100
29/01/2016 21:20,67,1,100
29/01/2016 21:25,53,1,100
29/01/2016 21:30,52,1,100
29/01/2016 21:35,53,1,100
29/01/2016 21:40,54,1,100
29/01/2016 21:45,46,1,100
29/01/2016 21:50,51,1,100
29/01/2016 21:55,41,1,100
29/01/2016 22:00,36,1,100
29/01/2016 22:05,48,1,100
29/01/2016 22:10,35,1,100
29/01/2016 22:15,46,1,100
29/01/2016 22:20,32,1,100
29/01/2016 22:25,34,1,100
29/01/2016 22:30,35,1,100
29/01/2016 22:35,33,1,100
29/01/2016 22:40,39,1,100
29/01/2016 22:45,31,1,100
29/01/2016 22:50,24,1,100
29/01/2016 22:55,29,1,100
29/01/2016 23:00,29,1,100
29/01/2016 23:05,22,1,100
29/01/2016 23:10,29,1,100
29/01/2016 23:15,29,1,100
29/01/2016 23:20,17,1,100
29/01/2016 23:25,16,1,100
29/01/2016 23:30,28,1,100
29/01/2016 23:35,24,1,100
29/01/2016 23:40,27,1,100
29/01/2016 23:45,24,1,100
29/01/2016 23:50,27,1,100
29/01/2016 23:55,22,1,100
01/02/2016 0:00,15,1,100
01/02/2016 0:05,7,1,100
01/02/2016 0:10,11,1,100
01/02/2016 0:15,7,1,100
01/02/2016 0:20,9,1,100
01/02/2016 0:25,4,1,100
01/02/2016 0:30,7,1,100
01/02/2016 0:35,13,1,100
01/02/2016 0:40,10,1,100
01/02/2016 0:45,13,1,100
01/02/2016 0:50,8,1,100
01/02/2016 0:55,5,1,100
01/02/2016 1:00,2,1,100
01/02/2016 1:05,2,1,100
01/02/2016 1:10,6,1,100
01/02/2016 1:15,7,1,100
01/02/2016 1:20,10,1,100
01/02/2016 1:25,7,1,100
01/02/2016 1:30,8,1,100
01/02/2016 1:35,3,1,100
01/02/2016 1:40,4,1,100
01/02/2016 1:45,6,1,100
01/02/2016 1:50,5,1,100
01/02/2016 1:55,5,1,100
01/02/2016 2:00,5,1,100
01/02/2016 2:05,2,1,100
01/02/2016 2:10,3,1,100
01/02/2016 2:15,6,1,100
01/02/2016 2:20,9,1,100
01/02/2016 2:25,2,1,100
01/02/2016 2:30,1,1,100
01/02/2016 2:35,3,1,100
01/02/2016 2:40,3,1,100
01/02/2016 2:45,6,1,100
01/02/2016 2:50,6,1,100
01/02/2016 2:55,5,1,100
01/02/2016 3:00,6,1,100
01/02/2016 3:05,4,1,100
01/02/2016 3:10,4,1,100
01/02/2016 3:15,8,1,100
01/02/2016 3:20,7,1,100
01/02/2016 3:25,7,1,100
01/02/2016 3:30,7,1,100
01/02/2016 3:35,8,1,100
01/02/2016 3:40,3,1,100
01/02/2016 3:45,8,1,100
01/02/2016 3:50,5,1,100
01/02/2016 3:55,14,1,100
01/02/2016 4:00,20,1,100
01/02/2016 4:05,13,1,100
01/02/2016 4:10,19,1,100
01/02/2016 4:15,11,1,100
01/02/2016 4:20,16,1,100
01/02/2016 4:25,19,1,100
01/02/2016 4:30,22,1,100
01/02/2016 4:35,26,1,100
01/02/2016 4:40,45,1,100
01/02/2016 4:45,48,1,100
01/02/2016 4:50,51,1,100
01/02/2016 4:55,52,1,100
01/02/2016 5:00,56,1,100
01/02/2016 5:05,72,1,100
01/02/2016 5:10,78,1,100
01/02/2016 5:15,55,1,100
01/02/2016 5:20,65,1,100
01/02/2016 5:25,72,1,100
01/02/2016 5:30,78,1,100
01/02/2016 5:35,108,1,100
01/02/2016 5:40,105,1,100
01/02/2016 5:45,103,1,100
01/02/2016 5:50,106,1,100
01/02/2016 5:55,91,1,100
01/02/2016 6:00,90,1,100
01/02/2016 6:05,112,1,100
01/02/2016 6:10,141,1,100
01/02/2016 6:15,138,1,100
01/02/2016 6:20,126,1,100
01/02/2016 6:25,146,1,100
01/02/2016 6:30,151,1,100
01/02/2016 6:35,156,1,100
01/02/2016 6:40,176,1,100
01/02/2016 6:45,174,1,100
01/02/2016 6:50,173,1,100
01/02/2016 6:55,167,1,100
01/02/2016 7:00,142,1,100
01/02/2016 7:05,104,1,100
01/02/2016 7:10,133,1,100
01/02/2016 7:15,118,1,100
01/02/2016 7:20,85,1,100
01/02/2016 7:25,82,1,100
01/02/2016 7:30,85,1,100
01/02/2016 7:35,82,1,100
01/02/2016 7:40,66,1,100
01/02/2016 7:45,80,1,100
01/02/2016 7:50,79,1,100
01/02/2016 7:55,70,1,100
01/02/2016 8:00,63,1,100
01/02/2016 8:05,76,1,100
01/02/2016 8:10,55,1,100
01/02/2016 8:15,70,1,100
01/02/2016 8:20,69,1,100
01/02/2016 8:25,70,1,100
01/02/2016 8:30,73,1,100
01/02/2016 8:35,67,1,100
01/02/2016 8:40,66,1,100
01/02/2016 8:45,77,1,100
01/02/2016 8:50,77,1,100
01/02/2016 8:55,62,1,100
01/02/2016 9:00,70,1,100
01/02/2016 9:05,73,1,100
01/02/2016 9:10,89,1,100
01/02/2016 9:15,85,1,100
01/02/2016 9:20,95,1,100
01/02/2016 9:25,104,1,100
01/02/2016 9:30,101,1,100
01/02/2016 9:35,105,1,100
01/02/2016 9:40,95,1,100
01/02/2016 9:45,96,1,100
01/02/2016 9:50,111,1,100
01/02/2016 9:55,98,1,100
01/02/2016 10:00,119,1,100
01/02/2016 10:05,114,1,100
01/02/2016 10:10,97,1,100
01/02/2016 10:15,114,1,100
01/02/2016 10:20,104,1,100
01/02/2016 10:25,96,1,100
01/02/2016 10:30,129,1,100
01/02/2016 10:35,98,1,100
01/02/2016 10:40,102,1,100
01/02/2016 10:45,100,1,100
01/02/2016 10:50,95,1,100
01/02/2016 10:55,106,1,100
01/02/2016 11:00,86,1,100
01/02/2016 11:05,107,1,100
01/02/2016 11:10,107,1,100
01/02/2016 11:15,96,1,100
01/02/2016 11:20,90,1,100
01/02/2016 11:25,100,1,100
01/02/2016 11:30,72,1,100
01/02/2016 11:35,84,1,100
01/02/2016 11:40,90,1,100
01/02/2016 11:45,86,1,100
01/02/2016 11:50,92,1,100
01/02/2016 11:55,74,1,100
01/02/2016 12:00,34,1,100
01/02/2016 12:05,102,1,100
01/02/2016 12:10,89,1,100
01/02/2016 12:15,114,1,100
01/02/2016 12:20,119,1,100
01/02/2016 12:25,106,1,100
01/02/2016 12:30,85,1,100
01/02/2016 12:35,89,1,100
01/02/2016 12:40,98,1,100
01/02/2016 12:45,105,1,100
01/02/2016 12:50,105,1,100
01/02/2016 12:55,96,1,100
01/02/2016 13:00,78,1,100
01/02/2016 13:05,74,1,100
01/02/2016 13:10,77,1,100
01/02/2016 13:15,75,1,100
01/02/2016 13:20,84,1,100
01/02/2016 13:25,90,1,100
01/02/2016 13:30,94,1,100
